# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
trnR-ACG             -          u15921               -                8      68   23347   23407   23342   23414      74    +       0.013   16.4   5.0  -
trnY-GUA             -          u15921               -                7      75   13285   13350   13279   13358      83    +       0.015   16.4   1.6  -
trnL-UAA             -          u15921               -                7      73   13285   13351   13281   13357      80    +       0.039   14.8   1.5  -
trnR-UCG             -          u15921               -                6      64   23134   23196   23131   23204      74    +       0.042   14.7   3.7  -
trnS-CGA             -          u15921               -                5      67   23344   23408   23343   23412      72    +       0.056   14.1   5.4  -
trnK-UUU             -          u15921               -               24      64   13309   13349   13308   13351      73    +       0.056   14.2   0.4  -
trnT-UGU             -          u15921               -               42      70   13328   13356   13308   13358      72    +       0.061   14.2   0.3  -
trnR-UCU             -          u15921               -                8      61   23617   23670   23615   23674      74    +       0.079   13.8   4.3  -
trnR-UCU             -          u15921               -                6      56   23134   23184   23132   23196      74    +       0.082   13.7   3.7  -
trnK-UUU             -          u15921               -               15      68    2947    2891    2950    2888      73    -         0.1   13.4   4.9  -
trnR-UCG             -          u15921               -               30      67   13314   13351   13294   13354      74    +        0.12   13.3   0.7  -
trnQ-UUG             -          u15921               -                4      61   13282   13347   13281   13354      72    +        0.19   12.7   1.3  -
trnS-GGA             -          u15921               -                7      79   13285   13350   13279   13358      87    +         0.2   12.3   1.3  -
trnT-GGU             -          u15921               -               41      65   13327   13351   13307   13357      72    +        0.24   12.2   0.3  -
trnL-UAG             -          u15921               -               27      77   13305   13350   13290   13357      85    +        0.25   12.4   0.8  -
trnL-CAA             -          u15921               -               20      76   13299   13353   13285   13358      81    +        0.26   12.5   1.1  -
trnM-CAU             -          u15921               -               14      75   23347   23405   23339   23413      88    +        0.27   12.0   4.8  -
trnI-CAU             -          u15921               -               16      64   23625   23673   23612   23679      74    +        0.27   12.0   3.8  -
trnS-GCU             -          u15921               -               25     100   13283   13350   13281   13361     122    +         0.3   10.7   1.4  -
trnN-GUU             -          u15921               -                6      65   23345   23406   23341   23412      72    +        0.38   11.7   4.7  -
trnN-GUU             -          u15921               -                6      64   23615   23675   23611   23688      72    +        0.39   11.7   3.3  -
trnM-CAU             -          u15921               -               49      74   13326   13352   13307   13358      88    +        0.48   11.2   0.4  -
trnR-ACG             -          u15921               -               11      64   23039   23091   23035   23101      74    +        0.49   11.3   4.1  -
trnW-CCA             -          u15921               -               45      68   13329   13352   13313   13355      74    +        0.49   11.5   0.4  -
trnS-CGA             -          u15921               -               41      67   13327   13353   13325   13357      72    +        0.63   10.7   0.6  -
trnF-GAA             -          u15921               -               10      30   23037   23057   23030   23077      76    +        0.72   10.6   0.4  -
trnN-GUU             -          u15921               -               11      67   23039   23097   23029   23102      72    +        0.97   10.4   4.5  -
trnM-CAU             -          u15921               -               19      70   23141   23196   23128   23209      88    +         1.1   10.1   2.5  -
trnS-CGA             -          u15921               -                5      58   23614   23669   23613   23683      72    +         1.2    9.9   3.8  -
trnN-GUU             -          u15921               -               29      64   13315   13350   13295   13355      72    +         1.3   10.0   0.7  -
trnM-CAU             -          u15921               -               14      67   23617   23673   23607   23686      88    +         1.8    9.4   3.3  -
trnK-UUU             -          u15921               -               11      57   23139   23186   23133   23189      73    +         1.8    9.4   3.3  -
trnfM-CAU            -          u15921               -               14      66   23353   23405   23335   23408      74    +         1.9    9.3   4.6  -
trnR-UCG             -          u15921               -                8      61   23892   23839   23895   23824      74    -         2.3    9.2  10.3  -
trnG-GCC             -          u15921               -                6      67   23345   23408   23343   23413      72    +           3    8.7   4.1  -
trnR-UCU             -          u15921               -                9      65    2952    2895    2955    2890      74    -           7    7.6   5.0  -
trnT-GGU             -          u15921               -               11      55   23039   23085   23032   23101      72    +         7.3    7.4   3.6  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXp1Ds3E/tmpXXXXdtQXYD.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXp1Ds3E/tmpXXXXltHDKE.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam results/organelles/tmp_XXXXp1Ds3E/tmpXXXXdtQXYD.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurZibPV
# Date:            Wed Apr  8 02:09:14 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
trnF-GAA             -          u15924               -                9      65    4874    4949    4870    4959      76    +     1.4e-07   31.0   1.3  -
trnR-UCU             -          u15924               -                5      70    4871    4955    4868    4957      74    +       7e-05   22.5   1.5  -
trnA-UGC             -          u15924               -               19      75    4874    4950    4869    4970      88    +     0.00016   20.5   2.0  -
trnN-GUU             -          u15924               -                8      62    4874    4949    4868    4959      72    +     0.00091   19.0   2.0  -
trnR-UCG             -          u15924               -                3      65    4869    4950    4868    4958      74    +      0.0029   17.4   1.2  -
trnT-GGU             -          u15924               -               40      67    4927    4954    4917    4958      72    +      0.0039   16.8   0.9  -
trnW-CCA             -          u15924               -                3      68    4869    4953    4867    4958      74    +      0.0085   16.1   1.4  -
trnM-CAU             -          u15924               -               43      74    4922    4953    4902    4961      88    +       0.032   13.9   0.3  -
trnC-GCA             -          u15924               -               15      72    4874    4951    4869    4951     120    +       0.032   13.1   1.2  -
trnT-UGU             -          u15924               -               42      67    4929    4954    4909    4955      72    +       0.042   13.6   0.7  -
trnL-UAA             -          u15924               -                8      75    4874    4954    4867    4957      80    +       0.067   13.0   1.1  -
trnV-UAC             -          u15924               -                7      26    4873    4892    4869    4912      73    +       0.087   12.7   1.1  -
trnK-UUU             -          u15924               -                8      32    4874    4898    4872    4899      73    +        0.18   11.5   1.4  -
trnfM-CAU            -          u15924               -               37      66    4922    4951    4922    4953      74    +        0.22   11.2   0.6  -
trnL-UAG             -          u15924               -               14      67    9341    9392    9330    9409      85    +         0.6   10.1   1.9  -
trnK-UUU             -          u15924               -               36      64    4922    4950    4921    4957      73    +        0.75    9.5   0.8  -
trnD-GUC             -          u15924               -               14      70    4873    4948    4867    4956      81    +        0.93    9.3   1.7  -
trnT-GGU             -          u15924               -                5      24    4871    4891    4868    4903      72    +        0.98    9.1   0.2  -
trnI-GAU             -          u15924               -                7      78    4873    4946    4869    4966      88    +         1.8    8.4   1.8  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXp1Ds3E/tmpXXXXYTqRqH.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXp1Ds3E/tmpXXXXQGCwPE.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam results/organelles/tmp_XXXXp1Ds3E/tmpXXXXYTqRqH.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurZibPV
# Date:            Wed Apr  8 02:09:11 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXp1Ds3E/tmpXXXX5zk0PE.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXp1Ds3E/tmpXXXX3B4KEH.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam results/organelles/tmp_XXXXp1Ds3E/tmpXXXX5zk0PE.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurZibPV
# Date:            Wed Apr  8 02:09:11 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
trnF-GAA             -          u15937               -               36      70   12459   12425   12466   12420      76    -        0.26   11.9   4.6  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXp1Ds3E/tmpXXXXwzI9jH.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXp1Ds3E/tmpXXXXG78VmI.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam results/organelles/tmp_XXXXp1Ds3E/tmpXXXXwzI9jH.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurZibPV
# Date:            Wed Apr  8 02:09:11 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
trnQ-UUG             -          u15942               -               30      65   22469   22436   22484   22428      72    -         4.6    8.1   2.9  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXp1Ds3E/tmpXXXXpr3RZD.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXp1Ds3E/tmpXXXXHxZmBE.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam results/organelles/tmp_XXXXp1Ds3E/tmpXXXXpr3RZD.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurZibPV
# Date:            Wed Apr  8 02:09:11 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXp1Ds3E/tmpXXXXgQtVrF.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXp1Ds3E/tmpXXXXkqbLWD.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam results/organelles/tmp_XXXXp1Ds3E/tmpXXXXgQtVrF.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurZibPV
# Date:            Wed Apr  8 02:09:11 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
nad4                 -          u15947               -             1412    1487    6771    6846    6751    6857    1498    +     1.7e-09   31.8   8.3  -
trnA-UGC             -          u15947               -               11      49   10440   10403   10449   10385      88    -       0.031   13.5   0.7  -
trnG-GCC             -          u15949               -               38      56    9202    9220    9185    9224      72    +         6.7    6.9   4.1  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXp1Ds3E/tmpXXXX75DaQF.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXp1Ds3E/tmpXXXXrL313D.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam results/organelles/tmp_XXXXp1Ds3E/tmpXXXX75DaQF.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurZibPV
# Date:            Wed Apr  8 02:09:11 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
trnM-CAU             -          u15958               -                7      70    5954    5892    5959    5887      88    -        0.17   11.5   3.2  -
trnI-CAU             -          u15958               -               44      64    5912    5892    5936    5888      74    -         1.1    8.9   1.2  -
trnI-CAU             -          u15959               -               14      64    7875    7825    7883    7819      74    -        0.26   11.3   1.0  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXp1Ds3E/tmpXXXXRZjzzE.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXp1Ds3E/tmpXXXXvRjkxE.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam results/organelles/tmp_XXXXp1Ds3E/tmpXXXXRZjzzE.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurZibPV
# Date:            Wed Apr  8 02:09:16 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
trnT-GGU             -          u15962               -               41      60    4575    4556    4582    4551      72    -         1.4    8.8   0.0  -
rrn26                -          u15963               -             2794    3030   13478   13251   13483   13239    3674    -     4.6e-10   30.9   6.1  -
rrn26                -          u15963               -             2272    2505    5935    5704    5955    5680    3674    -     1.8e-05   15.6   6.9  -
rrn26                -          u15963               -             2805    2960    5354    5201    5368    5193    3674    -      0.0046    7.7   2.7  -
rrn26                -          u15963               -              666     734    7858    7790    7878    7770    3674    -       0.012    6.3  11.9  -
trnF-GAA             -          u15966               -               20      52   12930   12898   12935   12893      76    -         2.2    9.0   4.6  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXp1Ds3E/tmpXXXXp1l4FF.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXp1Ds3E/tmpXXXXyqOKVH.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam results/organelles/tmp_XXXXp1Ds3E/tmpXXXXp1l4FF.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurZibPV
# Date:            Wed Apr  8 02:09:11 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
trnP-UGG             -          u15970               -               48      94    9434    9391    9449    9376     111    -        0.17   11.4   0.7  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXp1Ds3E/tmpXXXXIM39VH.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXp1Ds3E/tmpXXXXkDnpVD.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam results/organelles/tmp_XXXXp1Ds3E/tmpXXXXIM39VH.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurZibPV
# Date:            Wed Apr  8 02:09:11 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
trnE-UUC             -          u15972               -               14      55   17099   17138   17093   17143      72    +         2.5    9.3   2.0  -
trnM-CAU             -          u15973               -               20      71     768     824     762     834      88    +         1.6    8.7   2.1  -
trnH-GUG             -          u15975               -               11      37    2024    2050    2018    2061      74    +         3.7    7.0   3.2  -
trnG-UCC             -          u15976               -                7      56     565     621     557     626      71    +         2.7    8.6   2.6  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXp1Ds3E/tmpXXXXs3bc6H.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXp1Ds3E/tmpXXXXiWJkDG.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam results/organelles/tmp_XXXXp1Ds3E/tmpXXXXs3bc6H.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurZibPV
# Date:            Wed Apr  8 02:09:11 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
trnI-CAU             -          u15980               -               13      60    2358    2311    2365    2300      74    -        0.46   11.7   8.5  -
trnR-UCU             -          u15980               -                8      59    2212    2163    2214    2155      74    -         0.6   11.3   3.4  -
trnA-UGC             -          u15980               -               18      69    2213    2163    2216    2155      88    -           8    6.9   3.4  -
trnF-GAA             -          u15980               -                6      60    2215    2163    2220    2148      76    -         8.4    7.6   4.1  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXp1Ds3E/tmpXXXXjIyZiI.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXp1Ds3E/tmpXXXXdOMkRG.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam results/organelles/tmp_XXXXp1Ds3E/tmpXXXXjIyZiI.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurZibPV
# Date:            Wed Apr  8 02:09:11 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXp1Ds3E/tmpXXXXBhbbcH.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXp1Ds3E/tmpXXXXKQdfJF.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam results/organelles/tmp_XXXXp1Ds3E/tmpXXXXBhbbcH.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurZibPV
# Date:            Wed Apr  8 02:09:13 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
trnA-UGC             -          u15990               -               11      49   39101   39064   39110   39047      88    -        0.85   11.1   0.6  -
trnK-UUU             -          u15990               -               15      57   55038   55086   55035   55088      73    +         3.5   10.0   2.6  -
trnR-ACG             -          u15990               -               42      73    6546    6579    6532    6580      74    +         4.9    9.7   1.8  -
trnfM-CAU            -          u15992               -               17      57   18724   18767   18721   18776      74    +        0.64   10.4   0.0  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXp1Ds3E/tmpXXXX15ZW9E.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXp1Ds3E/tmpXXXXOEuNWE.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam results/organelles/tmp_XXXXp1Ds3E/tmpXXXX15ZW9E.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurZibPV
# Date:            Wed Apr  8 02:09:11 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
trnR-UCU             -          u15996               -                8      73    3311    3375    3309    3376      74    +        0.93   10.2   5.0  -
trnK-UUU             -          u15996               -                8      64    3311    3367    3309    3376      73    +           6    7.6   5.3  -
trnR-UCG             -          u15996               -                7      69    3310    3371    3307    3375      74    +         7.3    7.5   5.4  -
trnR-UCU             -          u15997               -                8      57    7426    7475    7424    7485      74    +        0.01   15.9   6.2  -
trnR-UCG             -          u15997               -                8      57    7426    7475    7423    7491      74    +       0.066   13.4   6.4  -
trnK-UUU             -          u15997               -                8      56    7426    7475    7425    7475      73    +       0.094   12.7   5.7  -
trnR-ACG             -          u15997               -                7      35    7425    7453    7423    7479      74    +           1    9.5   5.1  -
trnF-GAA             -          u15997               -                6      58    7423    7475    7418    7491      76    +         1.6    8.7   6.5  -
trnA-UGC             -          u15998               -               10      50    1287    1248    1296    1228      88    -         1.1    8.9   2.8  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXp1Ds3E/tmpXXXXdqmavG.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXp1Ds3E/tmpXXXXYLob8H.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam results/organelles/tmp_XXXXp1Ds3E/tmpXXXXdqmavG.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurZibPV
# Date:            Wed Apr  8 02:09:11 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
trnA-UGC             -          u16000               -               39      85   11456   11502   11441   11505      88    +         1.3    9.6   1.1  -
trnH-GUG             -          u16000               -               27      59   38329   38361   38309   38381      74    +         4.6    8.5   1.8  -
trnH-GUG             -          u16001               -               14      43   24971   24941   24973   24922      74    -         2.1    9.0   5.1  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXp1Ds3E/tmpXXXX9l2AUG.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXp1Ds3E/tmpXXXX6W0fjE.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam results/organelles/tmp_XXXXp1Ds3E/tmpXXXX9l2AUG.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurZibPV
# Date:            Wed Apr  8 02:09:11 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
ccmFc                -          u16005               -              620     748       6     148       2     155    1471    +     7.8e-20   65.2   3.4  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXp1Ds3E/tmpXXXXb6ZTuF.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXp1Ds3E/tmpXXXXozC4gH.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam results/organelles/tmp_XXXXp1Ds3E/tmpXXXXb6ZTuF.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurZibPV
# Date:            Wed Apr  8 02:09:11 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
trnH-GUG             -          u16008               -               17      49   10400   10368   10407   10354      74    -        0.21   12.1   1.7  -
trnC-GCA             -          u16008               -               16      46   10336   10289   10342   10285     120    -           1    9.1   2.4  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXp1Ds3E/tmpXXXXBDz7SF.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXp1Ds3E/tmpXXXXfWAAiH.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam results/organelles/tmp_XXXXp1Ds3E/tmpXXXXBDz7SF.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurZibPV
# Date:            Wed Apr  8 02:09:11 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXp1Ds3E/tmpXXXXyXxTSG.fa
