# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
trnG-GCC             -          u77                  -               19      63  268485  268528  268465  268537      71    +       0.054   19.7   0.0  -
trnA-UGC             -          u77                  -                2      71  421749  421818  421748  421820      73    +       0.093   18.5   1.3  -
trnfM-CAU            -          u77                  -               10      65  421757  421811  421748  421820      74    +        0.19   17.8   1.4  -
trnC-GCA             -          u77                  -                6      61   89692   89635   89697   89625      71    -        0.19   17.9   0.0  -
trnF-GAA             -          u77                  -                7      61  421754  421808  421747  421814      73    +        0.28   17.8   1.6  -
trnR-UCG             -          u77                  -               51      75  422707  422731  422684  422733      77    +        0.31   16.9   0.0  -
trnE-UUC             -          u77                  -                3      63   31773   31714   31775   31704      73    -        0.38   16.6   1.3  -
trnR-CCG             -          u77                  -               12      66  393208  393148  393216  393140      74    -        0.49   16.3   0.0  -
trnG-GCC             -          u77                  -               34      62   31741   31713   31761   31709      71    -        0.51   16.6   0.1  -
trnR-CCG             -          u77                  -                2      69  421749  421814  421748  421820      74    +        0.54   16.2   1.4  -
trnW-CCA             -          u77                  -                8      65  421755  421811  421748  421817      74    +        0.54   16.3   1.3  -
trnT-UGU             -          u77                  -                8      62  421755  421809  421750  421818      73    +        0.84   15.4   1.3  -
trnD-GUC             -          u77                  -               13      69   31764   31709   31775   31701      74    -        0.87   15.2   0.9  -
trnV-UAC             -          u77                  -                6      66  421753  421810  421748  421821      76    +           1   15.4   1.2  -
trnP-UGG             -          u77                  -                7      73  421754  421819  421746  421820      74    +         1.1   15.3   1.1  -
trnA-UGC             -          u77                  -                8      66  124549  124490  124557  124486      73    -         1.1   15.1   0.4  -
trnF-GAA             -          u77                  -                4      56  386836  386783  386839  386763      73    -         1.2   15.8   2.9  -
trnG-GCC             -          u77                  -               37      70  332020  331988  332042  331987      71    -         1.3   15.3   0.3  -
trnG-GCC             -          u77                  -               16      70  179663  179715  179653  179716      71    +         1.6   15.0   0.5  -
trnV-GAC             -          u77                  -                9      57  248691  248642  248700  248632      72    -         1.8   14.7   0.2  -
trnW-CCA             -          u77                  -               47      66  263905  263886  263914  263880      74    -         1.9   14.6   0.0  -
trnQ-UUG             -          u77                  -                8      66   89690   89631   89698   89624      72    -         2.5   14.0   0.0  -
trnG-UCC             -          u77                  -                4      66  421751  421815  421748  421824      71    +         2.5   14.4   1.0  -
trnT-UGU             -          u77                  -                7      63   31769   31714   31775   31702      73    -           3   13.7   1.1  -
trnG-GCC             -          u77                  -               38      70  514139  514108  514159  514107      71    -         3.4   14.0   0.5  -
trnK-UUU             -          u77                  -                1      51  394593  394662  394593  394667      72    +         3.8   13.6   0.3  -
trnS-UGA             -          u77                  -                1      90  511250  511334  511250  511337      93    +         3.9   13.2   1.6  -
trnE-UUC             -          u77                  -               31      54    2879    2856    2893    2849      73    -         4.2   13.2   1.3  -
trnI-CAU             -          u77                  -               48      68  263904  263884  263925  263876      74    -         4.8   13.1   0.3  -
ndhE                 -          u77                  -              164     243  446014  446095  445994  446108     306    +         6.5   10.4   2.4  -
trnT-UGU             -          u77                  -                8      62  124549  124494  124555  124480      73    -         7.4   12.4   0.6  -
trnE-UUC             -          u77                  -               22      54  454193  454157  454212  454153      73    -         7.5   12.4   0.0  -
petL                 -          u77                  -               55      85  334698  334668  334718  334654      96    -         7.6   12.7   0.6  -
trnR-ACG             -          u77                  -               48      68  422707  422727  422695  422733      74    +         7.6   12.7   0.6  -
trnS-GCU             -          u77                  -               21      65  254160  254207  254140  254217      88    +         8.8   12.2   0.8  -
trnQ-UUG             -          u77                  -                5      61   34107   34165   34097   34177      72    +         9.7   12.0   1.5  -
trnG-GCC             -          u77                  -                5      39  169260  169226  169263  169225      71    -          10   12.4   3.7  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXLE87j3/tmpXXXXZi7MR0.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXLE87j3/tmpXXXXcfKxZ2.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam results/organelles/tmp_XXXXLE87j3/tmpXXXXZi7MR0.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurGra_Og
# Date:            Tue Apr  7 17:55:41 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
rpoB                 -          u78                  -             2583    3122    7832    8365    7816    8385    3213    +    1.3e-182  607.5  18.6  -
ndhF                 -          u78                  -              813     889    6198    6123    6209    6105    2235    -     4.1e-10   36.0   3.3  -
rrn23                -          u78                  -             1636    1676   39216   39176   39225   39156    2810    -        0.39    5.9   3.8  -
trnE-UUC             -          u78                  -                2      25   35406   35429   35405   35449      73    +        0.63   12.6   0.0  -
psbL                 -          u78                  -               56      99   10637   10680   10616   10687     117    +         4.4    9.5   0.2  -
ycf2                 -          u79                  -             4863    5397   16401   15856   16415   15846    6869    -    1.8e-183  609.2  16.5  -
trnD-GUC             -          u79                  -                1      74   35658   35591   35658   35591      74    -     1.9e-19   72.1   2.3  -
rpoC2                -          u79                  -             3327    3437   33969   33864   33986   33858    4168    -     5.9e-14   47.3   3.7  -
trnA-UGC             -          u79                  -                3      62   35656   35602   35658   35592      73    -      0.0056   19.5   1.3  -
ccsA                 -          u79                  -              837     937   20483   20387   20503   20362     966    -       0.034   12.2   2.5  -
rpl36                -          u79                  -               59     112    2332    2387    2311    2389     114    +        0.11   15.2   2.7  -
rbcL                 -          u79                  -              284     320   22834   22798   22854   22774     662    -        0.19   10.6   1.2  -
rpl23                -          u79                  -              116     189   36451   36531   36432   36547     282    +         1.8    9.6   1.6  -
trnQ-UUG             -          u79                  -                2      47   32735   32779   32734   32797      72    +           4   10.4   4.8  -
trnR-CCG             -          u79                  -                1      72   35658   35593   35658   35591      74    -         5.8    9.9   1.7  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXLE87j3/tmpXXXXpRgrb3.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXLE87j3/tmpXXXXRJv4G0.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam results/organelles/tmp_XXXXLE87j3/tmpXXXXpRgrb3.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurGra_Og
# Date:            Tue Apr  7 17:55:27 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXLE87j3/tmpXXXX2f6RO0.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXLE87j3/tmpXXXX3UPHB1.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam results/organelles/tmp_XXXXLE87j3/tmpXXXX2f6RO0.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurGra_Og
# Date:            Tue Apr  7 17:56:31 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXLE87j3/tmpXXXXSG5932.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXLE87j3/tmpXXXXhj1EKZ.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam results/organelles/tmp_XXXXLE87j3/tmpXXXXSG5932.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurGra_Og
# Date:            Tue Apr  7 17:56:25 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXLE87j3/tmpXXXXtfSZb3.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXLE87j3/tmpXXXX1YnIN1.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam results/organelles/tmp_XXXXLE87j3/tmpXXXXtfSZb3.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurGra_Og
# Date:            Tue Apr  7 17:56:31 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXLE87j3/tmpXXXX6OGXOZ.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXLE87j3/tmpXXXXJ7RtCZ.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam results/organelles/tmp_XXXXLE87j3/tmpXXXX6OGXOZ.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurGra_Og
# Date:            Tue Apr  7 17:56:16 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
ycf1                 -          u215                 -             3029    3179   23136   22977   23142   22956    5864    -        0.52    2.9  21.3  -
petN                 -          u215                 -               19      57    7379    7417    7370    7435      90    +         1.6   10.5   5.8  -
ycf6                 -          u215                 -               12      46    7379    7413    7365    7433      83    +         2.4    9.9   5.4  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXLE87j3/tmpXXXXK99VyZ.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXLE87j3/tmpXXXX7jH1b1.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam results/organelles/tmp_XXXXLE87j3/tmpXXXXK99VyZ.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurGra_Og
# Date:            Tue Apr  7 17:56:45 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
ycf1                 -          u224                 -             4859    4921    7665    7719    7644    7739    5864    +         7.8   -0.7   1.9  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXLE87j3/tmpXXXXuNuvp1.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXLE87j3/tmpXXXXvxfWp0.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam results/organelles/tmp_XXXXLE87j3/tmpXXXXuNuvp1.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurGra_Og
# Date:            Tue Apr  7 17:56:25 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
ycf12                -          u230                 -               59      95   19170   19134   19189   19114     144    -        0.26   10.6   1.8  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXLE87j3/tmpXXXXrBXLx0.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXLE87j3/tmpXXXXqMTe7Y.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam results/organelles/tmp_XXXXLE87j3/tmpXXXXrBXLx0.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurGra_Og
# Date:            Tue Apr  7 17:55:59 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
psbF                 -          u234                 -                6      77   14389   14461   14370   14484     120    +         2.7    9.0   3.8  -
trnC-GCA             -          u234                 -               32      66   18003   18034   18000   18038      71    +         4.7    9.2   2.0  -
trnM-CAU             -          u235                 -               50      70    8569    8589    8561    8592      73    +         4.7    7.9   3.1  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXLE87j3/tmpXXXXWkypb1.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXLE87j3/tmpXXXXm0Tgd0.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam results/organelles/tmp_XXXXLE87j3/tmpXXXXWkypb1.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurGra_Og
# Date:            Tue Apr  7 17:56:16 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXLE87j3/tmpXXXXNsRPG1.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXLE87j3/tmpXXXXi0mGt2.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam results/organelles/tmp_XXXXLE87j3/tmpXXXXNsRPG1.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurGra_Og
# Date:            Tue Apr  7 17:55:59 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
psbL                 -          u243                 -                7      86   11347   11239   11358   11228     117    -         2.1    8.8   3.9  -
psbT                 -          u247                 -               77     107   11795   11825   11775   11826     108    +         5.9    7.4   0.9  -
ycf1                 -          u248                 -             3307    3398    1493    1409    1519    1386    5864    -         3.2   -0.8  24.2  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXLE87j3/tmpXXXXHRk3W2.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXLE87j3/tmpXXXXRAKcMY.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam results/organelles/tmp_XXXXLE87j3/tmpXXXXHRk3W2.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurGra_Og
# Date:            Tue Apr  7 17:56:03 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
rps7                 -          u253                 -              135     434    3101    2803    3122    2783     468    -     2.6e-92  309.7  20.3  -
rps7                 -          u253                 -                1     100    1015    1113    1015    1133     468    +       3e-22   78.6   9.4  -
psbL                 -          u255                 -               51      81    3199    3170    3219    3150     117    -         6.8    7.5   4.0  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXLE87j3/tmpXXXX5PHbv1.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXLE87j3/tmpXXXXbhNyz1.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam results/organelles/tmp_XXXXLE87j3/tmpXXXX5PHbv1.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurGra_Og
# Date:            Tue Apr  7 17:56:02 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXLE87j3/tmpXXXXAnBax1.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXLE87j3/tmpXXXXfphUQ0.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam results/organelles/tmp_XXXXLE87j3/tmpXXXXAnBax1.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurGra_Og
# Date:            Tue Apr  7 17:56:01 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
atpE                 -          u269                 -               54     114      57     117      36     136     402    +     1.8e-05   22.4   9.5  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXLE87j3/tmpXXXXiHKSeZ.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXLE87j3/tmpXXXXQvntF0.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam results/organelles/tmp_XXXXLE87j3/tmpXXXXiHKSeZ.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurGra_Og
# Date:            Tue Apr  7 17:56:13 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
pbsA                 -          u278                 -               30      58   14452   14483   14433   14492      75    +         2.2    9.6   3.2  -
pbsA                 -          u278                 -               30      58    6653    6684    6633    6695      75    +         4.5    8.7   3.7  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXLE87j3/tmpXXXXpqVZ90.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXLE87j3/tmpXXXXHkf24Z.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam results/organelles/tmp_XXXXLE87j3/tmpXXXXpqVZ90.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurGra_Og
# Date:            Tue Apr  7 17:55:53 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
ycf1                 -          u281                 -             5128    5159   14760   14791   14740   14803    5864    +         5.4   -1.3   4.1  -
ycf1                 -          u282                 -             2951    3028    3105    3021    3126    2999    5864    -         3.2   -0.7  12.1  -
psbT                 -          u283                 -               46      79    2236    2269    2216    2280     108    +         1.1   10.2   3.7  -
pbsA                 -          u286                 -               24      64    2923    2966    2903    2976      75    +           2    9.0   4.1  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXLE87j3/tmpXXXXfFaBc2.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXLE87j3/tmpXXXXK36Nc3.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam results/organelles/tmp_XXXXLE87j3/tmpXXXXfFaBc2.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurGra_Og
# Date:            Tue Apr  7 17:55:53 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
trnP-GGG             -          u287                 -               42      69   16377   16350   16380   16345      74    -         1.2   10.6   3.2  -
rpl32                -          u287                 -               34      77   11050   11095   11029   11114     165    +         3.1    8.5   6.2  -
trnP-GGG             -          u288                 -               34      64   27519   27549   27511   27553      74    +      0.0052   19.1   0.2  -
trnfM-CAU            -          u288                 -               39      64   27524   27549   27512   27557      74    +       0.011   18.0   0.0  -
lhbA                 -          u288                 -               43     122   34169   34255   34148   34275     189    +        0.22   12.6   4.7  -
trnP-UGG             -          u288                 -               33      64   27518   27549   27510   27555      74    +         1.1   11.6   0.0  -
pdbZ                 -          u288                 -               44     123   34174   34256   34145   34272     189    +         1.2   10.2   5.0  -
psaM                 -          u288                 -               59      97   25416   25382   25419   25362     151    -         1.8    9.0   4.0  -
ycf66                -          u291                 -              257     412    5008    5170    4996    5206     487    +         9.9    3.5  10.4  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXLE87j3/tmpXXXXXfmwZY.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXLE87j3/tmpXXXXYpWPx2.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam results/organelles/tmp_XXXXLE87j3/tmpXXXXXfmwZY.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurGra_Og
# Date:            Tue Apr  7 17:55:49 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
ycf2                 -          u294                 -                9     196    6537    6365    6545    6345    6869    -     1.9e-31  102.2  23.7  -
trnW-CCA             -          u294                 -               18      63    4160    4205    4140    4212      74    +         6.7    7.8   2.3  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXLE87j3/tmpXXXXhDSCZ1.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXLE87j3/tmpXXXXEcTLYZ.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam results/organelles/tmp_XXXXLE87j3/tmpXXXXhDSCZ1.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurGra_Og
# Date:            Tue Apr  7 17:56:19 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXLE87j3/tmpXXXXtNSphZ.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXLE87j3/tmpXXXXcdv3dZ.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam results/organelles/tmp_XXXXLE87j3/tmpXXXXtNSphZ.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurGra_Og
# Date:            Tue Apr  7 17:56:16 2026
# [ok]
