# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
rps12                -          u81                  -              757     788  106580  106611  106560  106613    1079    +     0.00014   19.9   1.1  -
rrn26                -          u81                  -             2624    2710  224547  224648  224536  224657    3674    +     0.00031   16.0   0.2  -
sdh3                 -          u81                  -              293     332  187762  187723  187768  187722     601    -     0.00035   19.8   2.8  -
trnS-CGA             -          u81                  -               13      70  138705  138647  138714  138645      72    -     0.00037   24.4   0.0  -
trnI-CAU             -          u81                  -               14      65  138705  138654  138711  138647      74    -     0.00038   24.5   0.0  -
trnE-UUC             -          u81                  -               44      72  211289  211317  211269  211317      72    +     0.00046   24.6   0.4  -
trnS-UGA             -          u81                  -                3      53   28208   28167   28210   28149      87    -     0.00054   24.3   4.7  -
rrn26                -          u81                  -              479     523  120044  119979  120080  119940    3674    -     0.00083   14.6   3.1  -
rrn26                -          u81                  -              201     241   18725   18765   18695   18786    3674    +      0.0011   14.2   5.9  -
atp9                 -          u81                  -              289     373  227533  227434  227533  227397     540    -       0.006   16.3   2.6  -
atp9                 -          u81                  -              178     222  239347  239391  239343  239393     540    +      0.0072   16.0   5.4  -
nad1                 -          u81                  -              796     906  236898  236812  236920  236789    1154    -      0.0087   14.7   4.1  -
ccmFc                -          u81                  -             1339    1389  278798  278748  278806  278722    1471    -       0.012   13.1   2.6  -
rrn5                 -          u81                  -               74     106   17567   17598   17560   17618     126    +       0.015   18.6   0.0  -
trnA-UGC             -          u81                  -               13      77  264488  264547  264475  264558      88    +       0.029   17.6   1.5  -
rpl2                 -          u81                  -              270     385  188420  188297  188431  188275    1503    -       0.036   11.4   0.0  -
trnfM-CAU            -          u81                  -               50      73  213024  213001  213049  213000      74    -        0.05   17.7   0.0  -
atp9                 -          u81                  -              191     220   58045   58074   58042   58076     540    +       0.076   12.6   5.7  -
trnK-UUU             -          u81                  -               18      66  138713  138652  138718  138646      73    -        0.08   17.1   0.3  -
sdh3                 -          u81                  -              287     367  270416  270497  270414  270505     601    +       0.081   12.0   4.6  -
trnQ-UUG             -          u81                  -                5      47  267407  267366  267411  267348      72    -        0.24   15.7   4.8  -
trnR-ACG             -          u81                  -                3      30  264489  264516  264487  264536      74    +         0.4   15.0   0.0  -
atp9                 -          u81                  -              304     355   74480   74420   74483   74376     540    -         0.9    9.1   5.7  -
trnT-UGU             -          u81                  -               45      71   74301   74275   74305   74274      72    -        0.92   13.8   1.6  -
trnM-CAU             -          u81                  -               56      81  213024  213002  213044  212997      88    -         1.3   13.2   0.0  -
trnH-GUG             -          u81                  -               11      64   35396   35344   35399   35339      74    -         2.1   12.3   1.3  -
trnT-UGU             -          u81                  -               42      67  211287  211312  211278  211317      72    +         2.1   12.6   0.9  -
trnL-UAA             -          u81                  -               50      75   74304   74279   74323   74276      80    -         2.6   12.3   2.9  -
trnS-CGA             -          u81                  -                9      61   39716   39685   39719   39683      72    -         3.1   11.8   1.0  -
trnG-GCC             -          u81                  -                8      62  264494  264544  264490  264555      72    +         3.4   11.8   1.7  -
trnT-UGU             -          u81                  -                8      68  138710  138649  138715  138646      72    -         3.7   11.8   0.1  -
trnR-UCG             -          u81                  -               31      71    6536    6574    6527    6576      74    +         4.2   11.7   0.0  -
trnR-ACG             -          u81                  -                8      53   19157   19206   19151   19226      74    +         4.5   11.6   0.2  -
trnL-UAA             -          u81                  -               17      47  257209  257239  257206  257258      80    +         4.5   11.5   0.1  -
trnG-UCC             -          u81                  -               43      64  211289  211310  211284  211316      71    +         4.9   11.7   0.8  -
trnT-UGU             -          u81                  -               43      70  198111  198138  198107  198140      72    +         5.6   11.3   0.7  -
trnR-UCG             -          u81                  -                3      70  264489  264550  264487  264554      74    +         6.1   11.2   1.6  -
trnR-UCG             -          u81                  -               18      66  138713  138653  138718  138650      74    -         6.4   11.1   0.6  -
trnD-GUC             -          u81                  -               50      76  138680  138650  138704  138645      81    -         8.5   10.6   0.8  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXqq4BYp/tmpXXXXTEzhdp.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXqq4BYp/tmpXXXXL5KMOs.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam results/organelles/tmp_XXXXqq4BYp/tmpXXXXTEzhdp.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurSul
# Date:            Tue Apr  7 23:29:09 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
nad5                 -          u82                  -              225    1448   34689   35912   34668   35932    1994    +           0 1553.8  49.7  -
ccmB                 -          u82                  -                1     621   47047   46427   47047   46427     621    -    1.4e-232  775.8  30.6  -
nad7                 -          u82                  -              163     690  173672  173138  173694  173121    1185    -    2.1e-186  623.3   6.8  -
nad7                 -          u82                  -              923    1185  170049  169787  170069  169787    1185    -     3.2e-97  327.8   3.0  -
nad7                 -          u82                  -              679     925  172093  171847  172113  171827    1185    -     2.1e-91  308.6   0.9  -
nad5                 -          u82                  -                1     239   33617   33855   33617   33869    1994    +     4.2e-70  237.0  10.9  -
nad7                 -          u82                  -                1     156  176272  176117  176272  176103    1185    -     2.7e-49  169.1   1.5  -
nad4                 -          u82                  -              371    1334   34798   35762   34752   35784    1498    +     1.3e-46  159.2  39.1  -
trnS-UGA             -          u82                  -                1      87   50305   50391   50305   50391      87    +     1.3e-28  103.4   1.4  -
trnW-CCA             -          u82                  -                1      74  268331  268404  268331  268404      74    +     6.5e-25   91.5   0.4  -
trnP-UGG             -          u82                  -               14      99  268072  268153  268054  268165     111    +     1.5e-22   83.2   1.2  -
trnK-UUU             -          u82                  -                1      73   49406   49478   49406   49478      73    +     1.5e-22   83.6   1.3  -
atp9                 -          u82                  -              162     224  205887  205825  205888  205824     540    -     3.2e-22   80.0   2.5  -
atp9                 -          u82                  -              300     442   33270   33403   33256   33434     540    +     8.2e-21   75.3   1.2  -
trnP-GGG             -          u82                  -                2      74  268075  268147  268074  268147      74    +       6e-19   72.0   1.5  -
trnN-GUU             -          u82                  -                2      71  310167  310098  310168  310097      72    -     3.7e-17   66.4   0.2  -
nad7                 -          u82                  -              144     213  175233  175164  175254  175155    1185    -     7.7e-17   61.6   1.3  -
rrn18                -          u82                  -               96     152  149326  149382  149305  149402    2142    +     4.1e-14   48.4   0.7  -
trnR-UCG             -          u82                  -                1      73  268331  268403  268331  268404      74    +     1.8e-13   54.6   0.3  -
trnfM-CAU            -          u82                  -                2      64  317607  317668  317606  317672      74    +     4.4e-11   46.8   1.3  -
trnR-UCG             -          u82                  -                3      71   49408   49475   49406   49478      74    +     3.6e-10   44.1   1.4  -
trnM-CAU             -          u82                  -                7      71  317606  317669  317600  317674      88    +     5.7e-10   43.3   1.8  -
trnS-GCU             -          u82                  -               25      74  278198  278145  278207  278127     122    -     8.7e-10   41.8   3.3  -
trnQ-UUG             -          u82                  -               15      72  115941  115998  115937  115998      72    +     1.2e-09   42.5   2.3  -
trnS-GCU             -          u82                  -               22      85  310156  310223  310139  310225     122    +     9.4e-09   38.4   2.1  -
rrn26                -          u82                  -             3141    3244  132514  132412  132529  132379    3674    -     1.2e-08   30.7   2.2  -
trnF-GAA             -          u82                  -                2      61   14497   14438   14498   14418      76    -     1.5e-08   38.7   3.9  -
rps14                -          u82                  -              426     470  241841  241885  241840  241886     578    +     2.9e-08   34.4   2.4  -
trnN-GUU             -          u82                  -                8      65   49413   49471   49408   49473      72    +     3.5e-08   37.7   1.1  -
trnR-UCU             -          u82                  -                8      67   49413   49471   49411   49475      74    +     6.8e-08   36.7   1.2  -
trnR-UCU             -          u82                  -                2      71  268332  268401  268331  268404      74    +     2.9e-07   34.7   0.1  -
rps14                -          u82                  -              467     518  241790  241841  241786  241842     578    +     3.1e-07   31.0   2.2  -
sdh3                 -          u82                  -              419     461   86350   86391   86345   86411     601    +     9.7e-07   28.4   2.9  -
cob                  -          u82                  -              959     995  200816  200780  200836  200770    1412    -       1e-06   27.0   0.0  -
trnT-GGU             -          u82                  -                3      70  310166  310099  310168  310097      72    -     2.2e-06   31.8   0.3  -
trnK-UUU             -          u82                  -                7      66  310162  310104  310162  310101      73    -     1.2e-05   29.4   0.6  -
trnT-GGU             -          u82                  -                6      66   49411   49472   49408   49475      72    +     1.4e-05   29.2   1.6  -
trnA-UGC             -          u82                  -               11      82  268073  268145  268064  268151      88    +     2.2e-05   27.8   1.0  -
trnS-GCU             -          u82                  -               21     113   50305   50396   50296   50408     122    +     5.1e-05   26.3   1.6  -
trnR-UCG             -          u82                  -                8      67  268081  268140  268075  268145      74    +     5.4e-05   27.5   1.5  -
trnP-UGG             -          u82                  -               20      55  288286  288323  288268  288342     111    +     7.2e-05   26.2   1.3  -
rrn18                -          u82                  -             1603    1651  106209  106261  106189  106262    2142    +     9.7e-05   17.3   1.6  -
trnM-CAU             -          u82                  -                9      79   49406   49477   49398   49481      88    +     0.00015   25.9   1.5  -
trnS-GGA             -          u82                  -                2      86   50306   50390   50305   50391      87    +     0.00017   25.6   1.2  -
trnK-UUU             -          u82                  -                5      71  268078  268145  268074  268147      73    +      0.0002   25.5   1.2  -
rtl                  -          u82                  -               18     184  174886  174710  174893  174688    2143    -     0.00042   17.6   1.9  -
trnS-CGA             -          u82                  -                3      70   50307   50389   50305   50406      72    +     0.00056   24.0   0.6  -
trnfM-CAU            -          u82                  -               14      66   49419   49470   49417   49477      74    +     0.00062   23.9   0.9  -
trnA-UGC             -          u82                  -               13      84   49407   49478   49395   49482      88    +       0.001   22.4   1.4  -
rps19                -          u82                  -              271     299   61471   61443   61491   61443     688    -      0.0013   18.1   1.9  -
trnM-CAU             -          u82                  -               14      77  268338  268401  268335  268413      88    +       0.002   22.3   0.1  -
rrn26                -          u82                  -              469     619  253074  252922  253101  252916    3674    -      0.0042   12.3   1.2  -
rrn18                -          u82                  -              111     151  107037  107077  107032  107097    2142    +      0.0095   10.7   2.6  -
trnI-CAU             -          u82                  -               17      64  317621  317668  317612  317678      74    +       0.011   20.0   1.5  -
nad6                 -          u82                  -               79     113   48674   48708   48649   48724    1064    +       0.013   14.3   1.9  -
trnR-UCU             -          u82                  -               11      69  310158  310102  310166  310098      74    -       0.015   19.6   0.5  -
trnK-UUU             -          u82                  -                6      65  268336  268396  268331  268401      73    +       0.019   19.2   0.0  -
rps4                 -          u82                  -              899     961   66005   65936   66023   65922    1294    -       0.022   12.2   3.0  -
trnV-UAC             -          u82                  -                2      73   49407   49478   49406   49478      73    +       0.026   18.9   1.0  -
trnD-GUC             -          u82                  -                9      81   49407   49478   49401   49478      81    +        0.03   18.6   1.5  -
trnA-UGC             -          u82                  -               19      74  268338  268394  268335  268405      88    +        0.04   17.3   0.1  -
trnW-CCA             -          u82                  -                8      65   49413   49469   49406   49474      74    +        0.04   18.5   1.3  -
rrn26                -          u82                  -              963    1016  252918  252863  252922  252856    3674    -        0.05    8.8   0.6  -
nad4                 -          u82                  -              110     263   33703   33849   33663   33858    1498    +       0.074   10.8   7.1  -
trnT-UGU             -          u82                  -               32      70   85606   85642   85603   85644      72    +       0.075   17.4   0.8  -
trnN-GUU             -          u82                  -                8      68  268338  268400  268334  268404      72    +       0.077   17.4   0.1  -
trnL-CAA             -          u82                  -               14      72  317619  317669  317608  317677      81    +       0.096   17.4   0.8  -
trnS-CGA             -          u82                  -                5      65   49410   49471   49407   49472      72    +        0.17   16.0   1.4  -
trnL-CAA             -          u82                  -               17      75  268349  268398  268334  268402      81    +        0.18   16.5   0.0  -
atp8                 -          u82                  -              165     185    7816    7796    7839    7795     807    -        0.22   10.8   2.6  -
rps10                -          u82                  -              234     277  152194  152232  152187  152235     605    +        0.26   10.3   0.3  -
trnS-CGA             -          u82                  -                2      46  288287  288317  288286  288318      72    +        0.27   15.4   1.1  -
trnR-UCG             -          u82                  -               19      68  115943  115992  115939  115998      74    +        0.29   15.5   2.0  -
rtl                  -          u82                  -              126     229   34250   34332   34238   34352    2143    +        0.31    8.1   1.8  -
trnM-CAU             -          u82                  -                7      82  268074  268149  268068  268154      88    +        0.32   15.3   0.2  -
trnS-CGA             -          u82                  -               38      65   85610   85637   85591   85642      72    +        0.38   14.9   0.4  -
trnY-GUA             -          u82                  -                8      81   50312   50386   50303   50390      83    +        0.43   15.1   1.2  -
trnR-CCG             -          u82                  -                3      60   48497   48449   48499   48435      68    -         0.5   14.7   1.6  -
trnF-GAA             -          u82                  -                8      66   49412   49469   49404   49481      76    +        0.52   14.6   1.1  -
trnS-CGA             -          u82                  -                8      65  310161  310104  310165  310098      72    -        0.64   14.2   0.4  -
atpA                 -          u82                  -              119     205    9116    9204    9095    9219    1021    +        0.64    9.0   4.1  -
trnW-CCA             -          u82                  -               47      66  310124  310105  310133  310099      74    -        0.67   14.6   0.0  -
trnL-CAA             -          u82                  -               26      77   85592   85640   85586   85644      81    +         0.7   14.6   0.5  -
trnK-UUU             -          u82                  -               18      70  115943  115995  115942  115997      73    +        0.75   14.1   2.3  -
trnI-CAU             -          u82                  -               45      72  268375  268402  268333  268404      74    +        0.83   13.9   0.0  -
rpl10                -          u82                  -              562     615   15444   15388   15444   15379     734    -        0.87    8.5   5.1  -
trnR-UCG             -          u82                  -               19      67  310152  310104  310164  310099      74    -        0.94   13.9   0.5  -
trnR-UCU             -          u82                  -               46      66  268119  268139  268095  268142      74    +        0.96   13.8   0.0  -
trnI-CAU             -          u82                  -               22      74   49426   49478   49406   49478      74    +        0.97   13.7   0.7  -
trnI-CAU             -          u82                  -               45      67   85615   85637   85605   85644      74    +        0.99   13.7   0.5  -
trnR-UCU             -          u82                  -                9      48  157623  157585  157630  157576      74    -         1.1   13.7   1.8  -
trnR-ACG             -          u82                  -                3      66  268333  268396  268331  268414      74    +         1.1   13.7   0.1  -
trnR-ACG             -          u82                  -                6      66   49411   49470   49406   49478      74    +         1.2   13.6   1.3  -
trnM-CAU             -          u82                  -               45      73  310132  310104  310153  310092      88    -         1.3   13.3   0.0  -
trnS-CGA             -          u82                  -               37      64  268367  268396  268346  268400      72    +         1.4   13.1   0.0  -
trnT-GGU             -          u82                  -               45      67  268377  268399  268357  268403      72    +         1.4   13.1   0.0  -
trnfM-CAU            -          u82                  -               51      73  253334  253356  253334  253357      74    +         1.6   13.0   1.8  -
trnT-UGU             -          u82                  -               50      71  103184  103205  103183  103206      72    +         1.9   12.9   0.7  -
trnL-UAA             -          u82                  -                6      76  268336  268400  268331  268403      80    +         2.1   12.7   0.0  -
trnR-UCG             -          u82                  -               14      66  317606  317670  317605  317676      74    +         2.1   12.8   0.8  -
trnP-GGG             -          u82                  -                4      32  288289  288318  288287  288328      74    +         2.3   12.5   1.1  -
trnT-UGU             -          u82                  -               36      70  216135  216101  216144  216100      72    -         2.3   12.6   0.9  -
trnQ-UUG             -          u82                  -                2      69   49407   49475   49406   49478      72    +         2.5   12.6   1.3  -
trnI-CAU             -          u82                  -               49      70  310123  310101  310134  310098      74    -         2.5   12.4   0.5  -
trnM-CAU             -          u82                  -               30      83  253292  253357  253272  253362      88    +         2.5   12.4   0.3  -
trnR-UCU             -          u82                  -                8      35   14490   14463   14492   14443      74    -         2.9   12.2   0.7  -
trnW-CCA             -          u82                  -                8      64  268081  268137  268077  268141      74    +         3.1   12.4   0.9  -
trnP-GGG             -          u82                  -               23      73   49415   49477   49396   49478      74    +         3.2   12.0   1.1  -
trnD-GUC             -          u82                  -               14      71  268337  268394  268331  268398      81    +         3.4   12.0   0.1  -
trnL-CAA             -          u82                  -               52      78  310126  310100  310146  310098      81    -         3.5   12.4   0.5  -
trnM-CAU             -          u82                  -               44      75   50355   50386   50335   50399      88    +         3.7   11.9   0.0  -
trnG-GCC             -          u82                  -                5      40   73055   73093   73052   73100      72    +         3.9   11.8   0.3  -
trnQ-UUG             -          u82                  -               42      63   20828   20807   20848   20802      72    -         4.3   11.9   0.0  -
rrn5                 -          u82                  -               80     109   23894   23866   23903   23847     126    -         4.4   10.8   0.1  -
trnD-GUC             -          u82                  -               54      79  268120  268145  268098  268146      81    +         4.7   11.6   0.0  -
trnL-UAA             -          u82                  -                7      63   14491   14441   14505   14439      80    -         4.9   11.5   3.5  -
trnfM-CAU            -          u82                  -               25      57  194580  194612  194562  194612      74    +         5.3   11.4   0.3  -
trnP-UGG             -          u82                  -               29      83  268340  268394  268323  268396     111    +         5.3   10.5   0.2  -
trnfM-CAU            -          u82                  -               45      66  268375  268396  268354  268398      74    +         5.5   11.3   0.1  -
trnR-UCU             -          u82                  -               32      64  180252  180221  180266  180217      74    -         6.2   11.2   3.0  -
trnR-UCG             -          u82                  -               44      63   20828   20809   20848   20802      74    -         6.8   11.1   0.0  -
trnP-UGG             -          u82                  -               70      88  253334  253352  253318  253372     111    +         7.2   10.1   0.7  -
mttB                 -          u82                  -              338     390  176255  176309  176235  176326     881    +         7.5    5.7   3.4  -
trnG-UCC             -          u82                  -               22      44  120085  120107  120081  120115      71    +         7.9   11.2   2.0  -
trnfM-CAU            -          u82                  -               46      66  310125  310105  310145  310102      74    -           8   10.8   0.4  -
trnK-UUU             -          u82                  -                8      32   14490   14466   14502   14446      73    -         8.8   10.7   1.3  -
trnH-GUG             -          u82                  -               49      69  268122  268142  268100  268144      74    +         9.5   10.4   0.0  -
trnG-GCC             -          u82                  -                7      64   49412   49470   49408   49478      72    +         9.6   10.5   0.7  -
trnC-GCA             -          u82                  -                9      75   49407   49473   49404   49477     120    +         9.7    9.6   1.6  -
trnY-GUA             -          u82                  -               32      59  270523  270491  270530  270480      83    -         9.8   10.8   2.5  -
trnH-GUG             -          u82                  -                6      69   49411   49473   49408   49475      74    +          10   10.3   1.4  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXqq4BYp/tmpXXXXvk5Fcq.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXqq4BYp/tmpXXXXDZqeTr.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam results/organelles/tmp_XXXXqq4BYp/tmpXXXXvk5Fcq.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurSul
# Date:            Tue Apr  7 23:29:09 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
ccmFn                -          u84                  -               87    1934   30152   32026   30129   32051    1970    +           0 2253.1  19.5  -
atp4                 -          u84                  -              200     802   79989   79390   80023   79364     935    -    2.4e-240  800.2  12.7  -
nad2                 -          u84                  -              805    1382   62075   61498   62095   61496    1613    -    2.4e-221  737.3  17.6  -
rpl10                -          u84                  -              196     700  103913  104418  103889  104438     734    +    1.5e-202  674.4   7.7  -
nad2                 -          u84                  -             1382    1578   60160   59964   60180   59939    1613    -     2.7e-63  213.3  16.0  -
nad2                 -          u84                  -              648     823   64687   64519   64707   64500    1613    -     7.6e-53  178.7   4.4  -
rrn5                 -          u84                  -               11     113   66003   65902   66011   65891     126    -     5.6e-18   67.5   0.2  -
rps12                -          u84                  -              779     844  129830  129910  129829  129960    1079    +       1e-14   52.4   5.3  -
atp1                 -          u84                  -              157     259   47770   47683   47775   47681    2095    -     8.9e-10   34.3   5.6  -
rrn5                 -          u84                  -               39     115   88451   88527   88441   88538     126    +     1.8e-08   36.7   2.4  -
nad3                 -          u84                  -              116     208  102275  102189  102297  102175     567    -     3.9e-08   32.6   7.1  -
sdh4                 -          u84                  -              358     437   86727   86805   86721   86833     753    +     8.2e-07   27.9   2.2  -
rrn18                -          u84                  -              115     164   68658   68609   68667   68587    2142    -     1.4e-06   22.2   2.1  -
nad4L                -          u84                  -              110     146   91674   91638   91685   91627     439    -       2e-06   27.2   2.9  -
trnE-UUC             -          u84                  -               39      70  112973  113004  112953  113006      72    +       6e-05   26.4   1.7  -
trnP-UGG             -          u84                  -               66     103   30071   30108   30051   30115     111    +     0.00047   22.4   1.2  -
trnT-UGU             -          u84                  -               35      72  110270  110235  110279  110235      72    -     0.00088   22.4   1.0  -
rrn18                -          u84                  -              159     214   95615   95557   95635   95539    2142    -     0.00096   12.8   3.4  -
atpA                 -          u84                  -               25      89   47748   47682   47766   47661    1021    -      0.0027   15.6   3.0  -
trnR-UCU             -          u84                  -               38      72  110270  110237  110279  110235      74    -         0.2   14.8   0.9  -
trnG-UCC             -          u84                  -               35      63  112970  112998  112961  113001      71    +        0.28   14.6   0.5  -
trnS-CGA             -          u84                  -               44      70  110263  110237  110270  110235      72    -        0.31   14.0   0.7  -
trnS-CGA             -          u84                  -               48      69   30074   30095   30071   30097      72    +        0.33   13.9   0.8  -
rrn5                 -          u84                  -               77     114   65869   65833   65887   65822     126    -        0.75   12.1   0.2  -
trnM-CAU             -          u84                  -               38      81  110282  110237  110302  110233      88    -        0.77   12.8   0.9  -
rpl5                 -          u84                  -              336     382   29186   29232   29166   29249     692    +         1.1    7.0   5.7  -
trnfM-CAU            -          u84                  -               37      68  110270  110241  110290  110238      74    -         1.2   12.2   0.9  -
trnfM-CAU            -          u84                  -               48      69   30072   30093   30053   30094      74    +         1.3   12.2   0.2  -
trnL-CAA             -          u84                  -               43      76    3753    3792    3746    3795      81    +         1.8   12.1   0.5  -
trnR-UCG             -          u84                  -               46      66   30070   30090   30064   30095      74    +         1.9   11.7   0.1  -
trnT-UGU             -          u84                  -               39      65  112973  112999  112953  113006      72    +         2.1   11.6   1.0  -
trnR-UCU             -          u84                  -               52      70   66999   66981   67009   66979      74    -         2.2   11.4   0.0  -
trnR-UCU             -          u84                  -               49      65   30073   30089   30061   30092      74    +         2.3   11.4   0.0  -
trnL-CAA             -          u84                  -               47      78  110272  110238  110281  110235      81    -         2.3   11.8   1.0  -
trnT-GGU             -          u84                  -               41      63   30067   30089   30047   30093      72    +         2.5   11.2   1.2  -
atp4                 -          u84                  -              769     814   79142   79097   79160   79073     935    -           3    5.5   7.5  -
trnI-CAU             -          u84                  -               45      67  110264  110242  110283  110238      74    -         3.1   10.9   1.1  -
trnR-UCG             -          u84                  -               47      70   67004   66981   67012   66977      74    -         4.3   10.6   0.0  -
trnN-GUU             -          u84                  -               43      64   30069   30090   30056   30106      72    +         4.6   10.5   0.7  -
trnT-UGU             -          u84                  -               50      71    3775    3796    3773    3797      72    +         5.8   10.2   0.8  -
trnQ-UUG             -          u84                  -               47      66   30073   30092   30055   30097      72    +         7.3    9.9   0.4  -
trnY-GUA             -          u84                  -               59      77   30074   30092   30069   30098      83    +         7.7    9.9   0.4  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXqq4BYp/tmpXXXXtGttcr.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXqq4BYp/tmpXXXXduPHup.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_mito.fam results/organelles/tmp_XXXXqq4BYp/tmpXXXXtGttcr.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurSul
# Date:            Tue Apr  7 23:29:07 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
trnN-GUU             -          u85                  -                2      71    6099    6030    6100    6029      72    -     3.4e-20   72.0   1.2  -
trnS-GCU             -          u85                  -               21      99    6087    6164    6071    6165     122    +       4e-13   48.3   0.7  -
trnT-GGU             -          u85                  -                2      68    6099    6033    6100    6028      72    -     2.7e-07   30.5   1.1  -
trnK-UUU             -          u85                  -                7      62    6094    6040    6094    6034      73    -     2.6e-05   24.2   1.6  -
trnR-UCG             -          u85                  -                6      63    6095    6040    6099    6034      74    -     7.9e-05   22.8   1.1  -
trnR-UCU             -          u85                  -                4      63    6097    6040    6099    6032      74    -      0.0011   19.1   1.1  -
trnS-CGA             -          u85                  -                5      65    6096    6036    6099    6031      72    -      0.0013   18.6   0.2  -
trnT-UGU             -          u85                  -                8      64    6093    6037    6098    6032      72    -        0.13   12.5   1.6  -
trnI-GAU             -          u85                  -                8      25    6093    6076    6096    6056      88    -        0.17   12.2   1.0  -
trnfM-CAU            -          u85                  -               46      67    6057    6036    6077    6034      74    -        0.36   10.9   0.2  -
trnM-CAU             -          u85                  -               43      71    6066    6038    6086    6030      88    -        0.38   10.9   0.7  -
trnL-CAA             -          u85                  -               52      73    6058    6037    6081    6031      81    -        0.44   11.1   0.7  -
trnW-CCA             -          u85                  -                8      66    6093    6037    6101    6032      74    -        0.89   10.0   0.9  -
mttB                 -          u86                  -               31     868  146555  145714  146576  145701     881    -           0 1066.0  27.4  -
cox2                 -          u86                  -              195     913   44847   45565   44819   45586    1075    +    5.6e-301 1001.4  19.2  -
ccmFc                -          u86                  -               23     796  136458  137237  136438  137248    1471    +    1.8e-282  940.3   6.8  -
tatC                 -          u86                  -                5     731  146507  145777  146516  145766     741    -    9.8e-239  796.1  27.1  -
ccmFc                -          u86                  -              795    1395  138192  138792  138172  138826    1471    +    2.5e-225  750.9  10.0  -
nad9                 -          u86                  -              190     634  147145  146700  147165  146674     719    -    9.1e-178  593.4   6.4  -
nad5                 -          u86                  -             1449    1845  167186  166790  167218  166761    1994    -    1.9e-147  493.1   9.5  -
rps13                -          u86                  -                1     362  191387  191740  191387  191765     425    +    3.9e-127  426.5  17.1  -
cox1                 -          u86                  -             1582    1801  189830  190052  189819  190077    2190    +     5.5e-70  235.2   3.3  -
nad1                 -          u86                  -              531     770  193503  193742  193483  193774    1154    +     2.5e-69  234.8   3.1  -
atp6                 -          u86                  -              222     547   94719   95118   94665   95125    1375    +     2.2e-55  187.8  12.0  -
nad6                 -          u86                  -              122     296   42487   42657   42481   42669    1064    +     7.8e-51  173.6  17.3  -
nad5                 -          u86                  -             1845    1993  165859  165711  165879  165710    1994    -       7e-34  116.5  15.8  -
nad1                 -          u86                  -              448     531  192535  192619  192515  192639    1154    +     9.6e-24   83.8   5.5  -
trnI-CAU             -          u86                  -                1      74  142080  142153  142080  142153      74    +     5.4e-20   75.0   2.0  -
cox2                 -          u86                  -              898     993   47065   47159   47041   47183    1075    +       2e-19   69.0   1.0  -
atp9                 -          u86                  -              275     342   63717   63650   63718   63586     540    -     3.5e-19   69.6   4.7  -
nad4L                -          u86                  -              110     168  147203  147145  147208  147142     439    -       8e-16   59.0   5.4  -
atp4                 -          u86                  -              325     385  197065  197125  197055  197128     935    +     1.3e-15   57.2  10.5  -
trnM-CAU             -          u86                  -                6      81  142077  142154  142072  142156      88    +     4.9e-12   49.6   0.9  -
sdh4                 -          u86                  -              132     180   95150   95102   95153   95082     753    -     7.9e-12   45.3   2.1  -
