# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
pbsA                 -          u2706                -               16      50   20896   20925   20876   20944      75    +        0.74   12.1   2.8  -
trnD-GUC             -          u2706                -                3      68   25189   25252   25187   25257      74    +           1   11.2   0.0  -
ycf1                 -          u2706                -             2370    2497    1499    1379    1520    1366    5864    -         7.3   -0.6  12.1  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXYF7Ysf/tmpXXXXmjLsBh.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXYF7Ysf/tmpXXXX5jPoef.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam results/organelles/tmp_XXXXYF7Ysf/tmpXXXXmjLsBh.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurOxl
# Date:            Wed Apr  8 01:07:39 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
psbF                 -          u2707                -                2     101    2150    2053    2151    2035     120    -     1.3e-06   28.7  26.0  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXYF7Ysf/tmpXXXXd2zAzh.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXYF7Ysf/tmpXXXXILqVFg.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam results/organelles/tmp_XXXXYF7Ysf/tmpXXXXd2zAzh.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurOxl
# Date:            Wed Apr  8 01:06:48 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
ycf1                 -          u2711                -             1895    2020   12653   12778   12631   12798    5864    +         3.4   -0.6  26.3  -
petA                 -          u2713                -              677     963   79517   79801   79497   79801     963    +     7.6e-69  233.5  24.0  -
ycf6                 -          u2713                -               24      57    1448    1415    1459    1413      83    -         6.4   10.3   4.9  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXYF7Ysf/tmpXXXXWysp6g.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXYF7Ysf/tmpXXXXqiucHi.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam results/organelles/tmp_XXXXYF7Ysf/tmpXXXXWysp6g.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurOxl
# Date:            Wed Apr  8 01:07:25 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
trnS-CGA             -          u2716                -               10      52    3745    3785    3729    3803      92    +         2.3    9.9   2.1  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXYF7Ysf/tmpXXXXOR8mag.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXYF7Ysf/tmpXXXXlXZC7e.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam results/organelles/tmp_XXXXYF7Ysf/tmpXXXXOR8mag.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurOxl
# Date:            Wed Apr  8 01:06:21 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXYF7Ysf/tmpXXXXVocmlh.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXYF7Ysf/tmpXXXXRO25Ei.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam results/organelles/tmp_XXXXYF7Ysf/tmpXXXXVocmlh.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurOxl
# Date:            Wed Apr  8 01:06:27 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
trnN-GUU             -          u2721                -               21      64   43155   43198   43148   43204      72    +         5.9   10.6   0.2  -
pbsH                 -          u2722                -                2      52   22752   22695   22753   22674      90    -         1.3   11.3   1.1  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXYF7Ysf/tmpXXXXdWg1eh.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXYF7Ysf/tmpXXXXApxDSh.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam results/organelles/tmp_XXXXYF7Ysf/tmpXXXXdWg1eh.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurOxl
# Date:            Wed Apr  8 01:06:50 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
ndhF                 -          u2723                -              944    1098   12964   12810   12980   12786    2235    -     2.4e-07   25.1   4.2  -
psbI                 -          u2724                -               18      76     990    1046     970    1063     111    +         8.9    7.2   8.3  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXYF7Ysf/tmpXXXXaFohXf.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXYF7Ysf/tmpXXXX0yR7ff.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam results/organelles/tmp_XXXXYF7Ysf/tmpXXXXaFohXf.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurOxl
# Date:            Wed Apr  8 01:06:59 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
ycf5                 -          u2726                -              300     329    2210    2181    2230    2161     978    -         9.1    1.5   4.8  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXYF7Ysf/tmpXXXXmi22Pg.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXYF7Ysf/tmpXXXXWqaxfi.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam results/organelles/tmp_XXXXYF7Ysf/tmpXXXXmi22Pg.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurOxl
# Date:            Wed Apr  8 01:06:55 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
psbM                 -          u2734                -               25      82   11715   11667   11735   11648     105    -           1   10.1   2.9  -
trnR-UCU             -          u2736                -               31      59    7334    7306    7336    7297      72    -        0.97    9.9   4.2  -
trnI-GAU             -          u2737                -               44      69    3221    3196    3234    3193      72    -        0.89   10.4   0.7  -
psbE                 -          u2738                -              213     244   12304   12271   12325   12265     252    -         1.4    9.2   4.8  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXYF7Ysf/tmpXXXXnBUDHj.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXYF7Ysf/tmpXXXXMOfEhh.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam results/organelles/tmp_XXXXYF7Ysf/tmpXXXXnBUDHj.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurOxl
# Date:            Wed Apr  8 01:07:01 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
psbI                 -          u2744                -               34      76    6213    6168    6235    6158     111    -         5.8    8.5   3.9  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXYF7Ysf/tmpXXXXJ8V6rj.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXYF7Ysf/tmpXXXXodJgJh.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam results/organelles/tmp_XXXXYF7Ysf/tmpXXXXJ8V6rj.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurOxl
# Date:            Wed Apr  8 01:06:52 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
psbT                 -          u2745                -                4      57    7659    7610    7662    7592     108    -         1.2   11.0   3.7  -
ycf66                -          u2745                -              322     385   16287   16224   16308   16204     487    -         8.3    4.4   8.0  -
trnH-GUG             -          u2747                -                1      75   21107   21033   21107   21033      75    -       2e-26   94.2   1.4  -
trnQ-UUG             -          u2747                -                5      67   21102   21038   21108   21032      72    -       0.057   15.6   0.8  -
psaM                 -          u2747                -               48      91   20688   20731   20679   20734     151    +        0.15   12.6   1.2  -
trnR-UCU             -          u2747                -               35      65   18825   18855   18796   18862      72    +         1.2   11.5   0.9  -
trnP-GGG             -          u2747                -               49      71   21058   21036   21061   21035      74    -         1.7   11.2   2.2  -
trnR-CCG             -          u2747                -                6      67   21101   21040   21106   21031      74    -           2   10.8   0.4  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXYF7Ysf/tmpXXXXVPXcNg.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXYF7Ysf/tmpXXXXkdGdVg.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam results/organelles/tmp_XXXXYF7Ysf/tmpXXXXVPXcNg.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurOxl
# Date:            Wed Apr  8 01:06:31 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
trnR-CCG             -          u2749                -                7      68   34288   34227   34292   34221      74    -        0.06   16.3   4.3  -
trnN-GUU             -          u2749                -                8      60   34287   34233   34291   34226      72    -         1.8   11.8   3.7  -
rpl32                -          u2750                -              100     153   10494   10443   10516   10427     165    -         2.3    9.3   5.6  -
trnS-UGA             -          u2751                -               30      92    9991   10047    9971   10048      93    +        0.21   11.8   3.7  -
psbM                 -          u2751                -               43      98    8715    8770    8695    8779     105    +           3    8.2   7.2  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXYF7Ysf/tmpXXXXEq0nVi.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXYF7Ysf/tmpXXXXicyHOg.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam results/organelles/tmp_XXXXYF7Ysf/tmpXXXXEq0nVi.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurOxl
# Date:            Wed Apr  8 01:07:09 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
trnS-CGA             -          u2755                -               13      74   25443   25380   25455   25372      92    -         4.2    9.5   2.3  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXYF7Ysf/tmpXXXX8fTywf.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXYF7Ysf/tmpXXXXFCng9i.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam results/organelles/tmp_XXXXYF7Ysf/tmpXXXX8fTywf.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurOxl
# Date:            Wed Apr  8 01:07:06 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
ndhF                 -          u2758                -             1395    1502   20446   20339   20450   20319    2235    -        0.85    5.2   7.7  -
trnN-GUU             -          u2759                -                9      59   40214   40269   40208   40280      72    +        0.66   13.1   2.1  -
trnR-CCG             -          u2759                -                8      58   40213   40263   40210   40278      74    +         5.1   10.0   1.6  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXYF7Ysf/tmpXXXXiG5AAh.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXYF7Ysf/tmpXXXXaDqGHf.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam results/organelles/tmp_XXXXYF7Ysf/tmpXXXXiG5AAh.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurOxl
# Date:            Wed Apr  8 01:07:37 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXYF7Ysf/tmpXXXXLsL5fg.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXYF7Ysf/tmpXXXXbc6n3h.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam results/organelles/tmp_XXXXYF7Ysf/tmpXXXXLsL5fg.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurOxl
# Date:            Wed Apr  8 01:07:44 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
pbsA                 -          u2763                -               41      73   13645   13611   13665   13609      75    -         3.2   10.5   1.2  -
ycf1                 -          u2763                -              712     758   25033   25079   25026   25084    5864    +         4.9    0.5   8.1  -
trnR-CCG             -          u2764                -                7      64   14534   14590   14530   14598      74    +       0.095   16.2   3.4  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXYF7Ysf/tmpXXXXmo7Ckf.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXYF7Ysf/tmpXXXX5saTHj.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam results/organelles/tmp_XXXXYF7Ysf/tmpXXXXmo7Ckf.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurOxl
# Date:            Wed Apr  8 01:07:44 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
trnP-GGG             -          u2767                -               44      62   11615   11597   11632   11596      74    -        0.58   11.4   1.6  -
trnP-UGG             -          u2767                -               28      62   11630   11597   11650   11590      74    -         9.5    7.5   5.3  -
pbsA                 -          u2768                -               40      73    4167    4134    4187    4132      75    -         1.3   12.6   2.5  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXYF7Ysf/tmpXXXXAmibpi.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXYF7Ysf/tmpXXXXyblpQi.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam results/organelles/tmp_XXXXYF7Ysf/tmpXXXXAmibpi.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurOxl
# Date:            Wed Apr  8 01:07:16 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
psbL                 -          u2771                -               20      99    9538    9618    9520    9638     117    +        0.97   10.4   3.5  -
psbF                 -          u2771                -               73     114    2705    2757    2687    2760     120    +         1.1   10.0   1.8  -
psbE                 -          u2771                -              178     211   17410   17377   17431   17355     252    -         3.3    7.1   4.1  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXYF7Ysf/tmpXXXXYaGs8h.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXYF7Ysf/tmpXXXXgWNYTf.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam results/organelles/tmp_XXXXYF7Ysf/tmpXXXXYaGs8h.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurOxl
# Date:            Wed Apr  8 01:07:40 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXYF7Ysf/tmpXXXXSojnTi.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXYF7Ysf/tmpXXXX7Vv4nj.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam results/organelles/tmp_XXXXYF7Ysf/tmpXXXXSojnTi.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurOxl
# Date:            Wed Apr  8 01:07:12 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXYF7Ysf/tmpXXXXd4rRKh.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXYF7Ysf/tmpXXXXVCGwki.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam results/organelles/tmp_XXXXYF7Ysf/tmpXXXXd4rRKh.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurOxl
# Date:            Wed Apr  8 01:07:59 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
rpl16                -          u2783                -               94     407    5537    5237    5557    5236     408    -     2.2e-67  228.0  23.0  -
psaI                 -          u2783                -               50     101   12146   12197   12124   12204     111    +         9.2    7.9   9.6  -
trnM-CAU             -          u2784                -                3      37   37233   37198   37235   37190      73    -        0.79   12.4   1.4  -
psbL                 -          u2784                -               12      82   39373   39298   39389   39278     117    -         3.5   10.0   4.9  -
trnL-UAG             -          u2784                -               14      58   38589   38640   38579   38646      80    +         4.2   10.6   0.3  -
pbsA                 -          u2785                -               39      55    2581    2597    2561    2618      75    +         7.4    8.2   0.8  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXYF7Ysf/tmpXXXXBWIjFj.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXYF7Ysf/tmpXXXXVkOafj.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam results/organelles/tmp_XXXXYF7Ysf/tmpXXXXBWIjFj.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurOxl
# Date:            Wed Apr  8 01:07:47 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
psbB                 -          u2791                -              389     522   13787   13916   13767   13936    1527    +       9e-34  115.3   7.5  -
ycf2                 -          u2791                -             3431    3552   26492   26380   26512   26360    6869    -     2.9e-10   33.9  25.2  -
psbB                 -          u2791                -              539     587   14211   14259   14191   14279    1527    +     3.1e-07   27.3   2.3  -
rps19                -          u2791                -               14      96   23180   23101   23188   23081     279    -      0.0048   17.9  25.4  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXYF7Ysf/tmpXXXXcstO2f.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam
# Option settings: nhmmscan -o /dev/null --tblout results/organelles/tmp_XXXXYF7Ysf/tmpXXXXUMuTjg.out --noali --cpu 1 /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam results/organelles/tmp_XXXXYF7Ysf/tmpXXXXcstO2f.fa 
# Current dir:     /home/proj_202504p2_BD-MED/abner/durio/assembly/DurOxl
# Date:            Wed Apr  8 01:07:34 2026
# [ok]
# target name        accession  query name           accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
trnA-UGC             -          u2793                -                1      73    3041    3113    3041    3113      73    +      0.0005   22.4   2.3  -
trnG-UCC             -          u2793                -               10      37     848     821     854     811      71    -        0.64   12.9   0.0  -
trnP-UGG             -          u2793                -                2      64    3042    3103    3041    3113      74    +        0.99   12.0   2.1  -
#
# Program:         nhmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      results/organelles/tmp_XXXXYF7Ysf/tmpXXXXrjekbf.fa
# Target file:     /home/proj_202504p2_BD-MED/abner/tools/OatkDB-1.0/v20230921/embryophyta_pltd.fam
